id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
115398,OK,F,338,0,0,76,5,5.0,203,254.0,242,284.0,9618
24610,SC,M,420,0,0,90,4,4.0,225,253.0,249,285.0,9634
116993,TX,M,1576,8,0,71,12,10.0,388,418.0,528,579.0,24013
80800,WI,F,677,0,0,84,8,8.0,282,303.0,334,370.0,11541
72757,MI,F,559,0,1,85,11,21.0,344,361.0,378,403.0,13072
38642,FL,M,731,4,24,33,15,10.0,350,385.0,401,432.0,13977
179293,WA,male,1196,4,3,49,10,10.0,327,406.0,382,456.0,16530
79427,WI,F,718,0,1,80,8,10.0,410,443.0,425,462.0,14721
99813,MO,M,460,0,0,72,11,20.0,223,265.0,257,297.0,9579
368,CA,M,2257,78,8,50,6,10.0,485,541.0,488,523.0,17885
129200,CO,F,726,0,3,37,9,14.0,370,426.0,388,406.0,13631
171215,CA,M,1327,8,6,54,11,17.0,397,409.0,435,442.0,15850
41222,FL,M,956,3,2,33,11,20.0,348,344.0,412,417.0,13177
44410,FL,M,565,0,3,31,6,8.0,154,163.0,180,193.0,6724
175057,OR,M,987,1,3,45,12,19.0,361,440.0,400,485.0,18610
83959,MN,F,1138,1,3,71,9,16.0,545,613.0,602,672.0,23589
35877,FL,F,535,1,3,32,4,5.0,226,236.0,250,265.0,9934
96763,IL,F,427,0,1,72,10,20.0,71,141.0,121,253.0,6671
144691,CA,M,5806,99,10,46,20,20.0,778,871.0,830,896.0,50987
180805,WA,F,1413,22,13,46,6,20.0,306,329.0,397,435.0,18792
180050,WA,F,1180,4,8,54,12,25.0,333,385.0,414,464.0,20815
111592,AR,M,318,0,9,83,17,16.0,53,105.0,113,152.0,3748
66087,MI,F,554,0,4,69,7,20.0,414,424.0,432,445.0,15267
121554,TX,F,1900,43,16,38,5,6.0,404,582.0,498,664.0,34592
137429,Arizona,M,866,1,4,0,25,25.0,387,453.0,428,491.0,24381
127171,TX,F,1223,22,1,62,9,15.0,313,419.0,444,538.0,17822
167517,CA,F,2324,64,13,64,10,25.0,374,404.0,445,484.0,14229
14386,MO,F,2528,53,4,44,24,10.0,439,591.0,542,686.0,32768
184011,WA,F,1183,26,0,52,37,25.0,217,528.0,379,628.0,24703
121967,TX,M,655,0,40,41,8,15.0,318,315.0,328,324.0,8044
20194,NC,female,399,0,0,79,6,10.0,211,259.0,249,295.0,9617
84967,MN,M,418,0,0,88,10,15.0,190,290.0,244,403.0,13707
93684,IL,M,595,0,2,63,8,11.0,385,394.0,406,419.0,12802
92802,IL,M,0,0,0,0,11,10.0,0,0.0,0,0.0,0
24900,SC,F,548,2,0,72,11,25.0,289,327.0,340,388.0,11933
121926,TX,F,1125,0,2,55,10,20.0,227,287.0,246,279.0,15743
12003,CA,F,3626,96,9,45,12,20.0,749,785.0,795,838.0,30685
7852,NE,F,503,0,0,61,8,10.0,261,267.0,290,308.0,9917
111137,AR,Female,545,1,0,59,17,21.0,257,265.0,301,301.0,10669
47688,AL,F,455,1,0,84,12,10.0,257,350.0,321,389.0,13452
25576,GA,M,1201,3,3,52,7,21.0,317,408.0,426,507.0,19960
127392,TX,M,592,0,0,53,16,23.0,188,406.0,240,359.0,14406
77495,WI,F,614,1,1,88,7,10.0,340,388.0,377,428.0,14439
87210,MT,female,423,0,2,75,11,20.0,256,296.0,295,344.0,10311
93218,IL,M,302,0,11,67,11,10.0,208,216.0,207,203.0,5668
184974,AK,F,1157,8,8,33,7,10.0,365,514.0,448,559.0,21892
136768,CA,F,2312,63,7,44,6,2.0,456,516.0,531,589.0,21372
42724,FL,M,440,0,3,41,9,25.0,164,186.0,220,254.0,8444
82313,MN,F,569,1,1,84,9,15.0,276,315.0,317,350.0,12795
132820,WY,F,680,1,3,39,9,15.0,353,393.0,406,457.0,14347
51683,TN,M,690,1,5,57,5,5.0,194,371.0,263,411.0,13120
93538,IL,F,438,17,0,58,20,36.0,159,146.0,165,156.0,3975
145407,CA,F,2166,68,8,52,8,10.0,415,402.0,457,445.0,16471
55553,MS,M,394,0,0,89,25,20.0,188,220.0,227,252.0,8350
58447,KY,F,630,0,8,55,9,10.0,300,327.0,321,361.0,13719
159424,CA,M,3276,92,15,40,25,75.0,358,478.0,436,555.0,23535
34649,FL,F,1171,9,5,20,5,7.0,483,512.0,544,570.0,19553
50154,TN,M,1103,3,2,74,15,15.0,467,503.0,497,524.0,17130
77432,WI,male,673,0,2,88,11,15.0,293,335.0,296,348.0,12900
152821,CA,F,1633,8,9,13,5,11.0,286,318.0,306,351.0,16765
57964,KY,M,428,4,1,71,9,12.0,166,304.0,240,334.0,13608
188385,TX,F,262,0,0,67,15,5.0,150,194.0,186,228.0,8475
65899,MI,F,905,0,11,70,7,10.0,470,533.0,549,605.0,21564
171302,CA,F,1693,23,6,58,11,15.0,423,467.0,457,492.0,17493
38106,FL,F,1806,33,38,5,2,3.0,243,312.0,338,450.0,22969
35906,FL,F,683,2,4,32,15,15.0,284,325.0,313,368.0,12396
4513,MI,M,630,0,3,75,13,20.0,355,396.0,395,437.0,15914
14272,AR,Female,389,0,1,69,12,20.0,207,234.0,253,286.0,9933
1779,AR,M,417,0,6,42,13,12.5,131,199.0,200,282.0,6858
180512,WA,male,731,1,4,53,6,10.0,304,355.0,349,382.0,13513
41065,NV,F,1569,22,3,44,12,15.0,673,672.0,785,781.0,25775
111949,AR,Female,335,0,0,76,4,5.0,166,207.0,207,239.0,8297
35043,FL,M,1357,26,4,30,13,16.0,521,534.0,571,587.0,20642
86311,SD,U,530,0,1,80,5,6.0,309,375.0,276,375.0,11438
182293,WA,male,883,6,2,66,14,19.0,294,315.0,355,363.0,13642
179023,WA,male,982,0,5,61,20,35.0,318,388.0,341,384.0,12744
65481,MI,M,663,0,5,64,15,20.0,432,501.0,483,534.0,16668
21144,NC,M,827,8,1,60,6,6.0,240,275.0,297,319.0,12413
9390,MI,F,266,0,16,72,8,5.0,146,167.0,217,211.0,7863
157973,CA,M,1967,45,8,15,10,12.0,371,409.0,403,436.0,24029
176890,OR,F,470,1,6,45,5,8.0,305,339.0,318,355.0,11035
65181,MI,M,626,2,2,83,9,11.0,356,388.0,392,440.0,16309
181083,WA,male,1521,33,3,64,8,5.0,412,422.0,497,543.0,19703
175951,OR,F,584,0,7,51,10,15.0,282,314.0,318,347.0,13789
20966,NC,female,588,0,2,56,19,20.0,257,288.0,285,318.0,10225
91779,IL,F,1063,0,5,79,20,20.0,294,360.0,354,434.0,18383
98099,IL,F,588,2,1,85,13,21.0,272,345.0,331,387.0,13570
32485,FL,F,663,3,3,24,11,37.0,293,315.0,305,340.0,12675
111284,AR,Female,582,0,1,61,4,5.0,292,308.0,323,340.0,10930
15651,NC,female,1497,21,1,76,6,10.0,581,678.0,667,762.0,30594
96220,IL,F,281,0,0,83,7,14.0,280,314.0,274,342.0,10874
73221,MI,M,784,2,5,67,11,10.0,289,378.0,332,400.0,12840
170143,CA,F,1722,39,13,59,4,5.0,404,420.0,411,433.0,13454
43884,FL,M,645,1,6,7,5,5.0,226,249.0,257,284.0,13007
61338,IN,M,544,0,5,68,5,5.0,330,403.0,360,433.0,14398
82636,MN,F,896,6,2,70,8,15.0,291,335.0,340,438.0,17357
190730,NV,M,398,0,3,39,8,14.0,248,303.0,292,337.0,11618
121071,TX,F,900,3,15,43,13,15.0,273,337.0,336,455.0,19298
94386,IL,M,1421,24,6,81,5,6.0,435,604.0,534,662.0,18555
31094,GA,F,405,0,1,81,6,5.0,166,208.0,215,254.0,7997
58463,KY,M,297,0,0,72,21,10.0,176,178.0,185,187.0,5972
160716,KS,F,317,0,3,64,4,7.0,231,249.0,241,249.0,17155
156414,CA,F,2184,67,25,38,12,20.0,351,376.0,394,419.0,16480
137592,Arizona,M,0,0,0,0,17,25.0,0,0.0,0,0.0,0
130840,CO,M,1848,40,3,24,8,20.0,643,688.0,705,765.0,27612
133176,ID,,2111,53,4,26,16,50.0,320,408.0,444,550.0,28034
164044,CA,M,5795,99,17,36,11,15.0,1329,1326.0,1201,1204.0,57002
190746,AL,Male,710,0,3,50,10,11.0,402,429.0,433,457.0,14119
52116,NC,female,680,2,3,60,9,10.0,236,279.0,277,318.0,11568
42913,FL,M,950,3,5,16,7,5.0,357,449.0,420,469.0,18756
124143,TX,M,846,0,1,73,5,6.0,538,541.0,595,602.0,18861
47385,AL,Male,2432,64,0,62,15,15.0,1273,1332.0,1057,1105.0,55765
92312,IL,F,3573,98,15,70,10,24.0,1245,1474.0,1065,1179.0,83519
114208,OK,M,393,0,1,65,15,50.0,195,212.0,222,221.0,10232
127744,TX,M,600,0,0,77,8,15.0,420,461.0,467,479.0,17725
86696,ND,F,469,0,0,79,19,25.0,293,354.0,331,398.0,13446
177131,OR,F,605,0,3,47,12,10.0,223,326.0,283,323.0,12224
42689,FL,F,711,0,12,7,3,4.0,267,305.0,307,363.0,15229
7879,CA,F,1072,6,14,63,17,25.0,284,306.0,378,427.0,14572
13089,MI,F,782,1,0,89,20,34.0,462,475.0,498,504.0,15816
98085,IL,M,464,0,0,84,10,10.0,225,291.0,277,364.0,12445
5614,CA,M,1803,20,13,13,13,19.0,281,418.0,364,492.0,24681
122198,TX,F,1329,1,13,38,6,6.0,685,727.0,689,743.0,21941
131537,AL,F,408,1,0,87,8,7.0,215,253.0,259,286.0,9667
171609,CA,F,1537,19,13,58,13,20.0,495,509.0,528,544.0,17689
47914,AL,F,488,0,0,82,4,5.0,300,314.0,282,311.0,10516
25226,SC,M,799,0,0,70,9,12.5,429,445.0,421,467.0,15469
158567,CA,,1722,13,10,62,6,6.0,324,406.0,365,408.0,15603
103535,MO,F,365,0,0,70,13,15.0,215,249.0,269,296.0,9330
13394,IL,F,1204,5,7,72,7,15.0,444,514.0,491,557.0,18966
45870,FL,M,518,0,7,12,9,20.0,184,213.0,228,264.0,11126
169703,CA,F,2486,73,7,71,3,25.0,475,508.0,516,543.0,26926
147484,CA,M,5439,98,18,45,12,12.0,984,1029.0,961,1004.0,42403
151907,CA,F,3477,90,14,37,5,6.0,424,601.0,528,629.0,27103
152283,CA,F,2813,81,10,12,10,10.0,313,366.0,388,474.0,23850
146742,CA,M,3909,98,16,45,11,15.0,870,886.0,878,901.0,34835
68240,MI,M,237,0,3,58,12,25.0,255,250.0,274,274.0,12378
24975,SC,F,545,1,0,80,15,20.0,302,316.0,324,338.0,12022
25027,SC,M,482,1,0,81,5,5.0,239,282.0,287,335.0,11149
184269,WA,,506,0,11,37,10,10.0,274,320.0,310,356.0,12932
187915,NJ,F,1344,7,4,75,3,20.0,436,468.0,439,472.0,14568
16972,NC,M,621,0,1,81,10,12.0,267,328.0,300,352.0,11523
126469,TX,M,564,1,7,73,8,15.0,199,207.0,274,288.0,10369
42548,FL,F,398,0,8,42,8,11.0,193,207.0,195,210.0,6768
72416,MI,M,667,0,4,68,6,5.0,333,380.0,345,395.0,12506
118163,TX,M,948,1,8,54,5,5.0,545,604.0,655,684.0,20038
174833,OR,F,953,1,3,45,13,20.0,319,379.0,387,455.0,15729
19623,NC,female,1070,24,1,67,6,14.0,384,420.0,435,476.0,17806
159506,CA,M,1029,5,2,64,5,10.0,415,401.0,408,413.0,17789
153743,CA,M,1325,4,18,38,16,26.0,381,458.0,403,464.0,19380
100447,MO,F,806,0,4,81,4,3.0,357,393.0,386,441.0,14575
126403,TX,F,339,0,27,58,8,10.0,158,161.0,212,207.0,5445
77695,WI,male,1040,5,2,79,15,20.0,492,505.0,549,569.0,18196
18266,NC,M,487,0,1,76,5,5.0,273,308.0,275,314.0,13272
80893,WI,male,498,0,0,87,8,25.0,278,348.0,357,390.0,13894
169553,CA,F,942,6,14,58,5,10.0,204,254.0,306,304.0,10323
30450,GA,F,1156,5,1,56,31,50.0,420,617.0,541,655.0,22639
98220,IL,M,331,0,0,72,7,10.0,195,288.0,255,314.0,11368
134833,UT,M,498,0,8,70,5,6.0,139,229.0,246,299.0,7461
179014,WA,F,904,2,3,46,13,23.0,296,372.0,330,407.0,17248
77023,IA,M,324,0,11,47,12,15.0,146,192.0,186,202.0,8170
10028,CA,M,1771,13,9,45,11,20.0,314,335.0,322,341.0,17567
20522,NC,M,1203,10,1,51,15,15.0,462,473.0,497,543.0,17989
82065,MN,M,737,0,0,83,8,10.0,506,504.0,472,469.0,13295
20769,NC,M,504,1,0,81,5,5.0,191,228.0,246,287.0,9564
160970,CA,M,931,2,8,50,5,5.0,307,318.0,332,343.0,12060
174609,OR,F,819,2,1,41,7,10.0,259,275.0,331,367.0,13539
127166,TX,J,1490,25,7,56,18,30.0,612,645.0,733,818.0,38526
155967,CA,F,2521,63,38,45,5,5.0,412,424.0,512,516.0,13961
14790,CA,M,4068,99,20,37,6,15.0,753,821.0,748,872.0,31920
20583,NC,female,810,1,2,56,8,14.0,441,457.0,489,503.0,17642
185934,CA,F,1364,15,50,43,18,25.0,244,255.0,296,308.0,6939
109449,LA,F,456,0,1,67,11,12.0,238,263.0,281,317.0,10293
64115,IN,M,501,0,0,65,7,15.0,359,407.0,385,445.0,16856
154202,CA,F,810,2,15,32,12,50.0,180,214.0,217,264.0,12413
153001,CA,M,1960,46,10,33,6,5.0,265,321.0,362,469.0,17243
154216,CA,F,770,3,10,45,4,13.0,213,264.0,276,313.0,11794
174976,OR,F,619,1,1,53,12,15.0,244,271.0,300,324.0,13392
140547,NM,M,544,1,2,44,20,20.0,259,305.0,322,341.0,11638
169371,CA,F,1436,16,7,66,25,20.0,308,347.0,338,372.0,11970
167100,CA,M,3223,89,9,59,6,10.0,487,516.0,568,597.0,22177
157295,CA,U,5500,99,8,50,11,35.0,365,424.0,456,614.0,31227
19020,NC,female,1588,35,0,61,16,19.0,450,471.0,478,511.0,18048
105325,KS,F,227,0,0,72,2,6.0,202,241.0,220,251.0,8250
30117,GA,M,679,0,0,87,13,16.0,350,374.0,377,402.0,11290
121798,TX,M,612,0,18,51,12,15.0,508,510.0,551,547.0,23219
86322,SD,F,213,1,1,57,5,5.0,222,273.0,283,329.0,12227
56886,KY,M,1111,2,4,52,6,12.0,506,591.0,552,636.0,21181
177613,OR,M,803,4,3,36,19,20.0,222,240.0,311,326.0,11846
43492,FL,F,665,2,1,26,7,12.0,240,264.0,273,312.0,11939
931,OR,M,646,1,6,58,5,12.0,239,249.0,305,328.0,10757
19510,NC,M,2441,67,2,54,11,12.5,579,740.0,697,866.0,46160
38165,CA,F,1985,48,12,38,10,14.0,414,446.0,467,490.0,17181
171879,CA,F,1016,1,6,66,20,20.0,235,246.0,278,303.0,12496
135248,Arizona,M,596,0,2,42,11,20.0,308,316.0,345,361.0,11474
187171,Arizona,M,851,0,9,10,15,15.0,299,363.0,330,387.0,19138
77915,WI,male,477,0,7,66,8,15.0,278,321.0,303,375.0,11950
64419,IN,M,725,1,2,77,10,14.0,305,309.0,349,360.0,13264
51185,TN,M,457,0,0,78,9,10.0,186,242.0,237,292.0,10259
79116,WI,F,377,0,4,49,5,10.0,311,363.0,320,375.0,10276
68951,MI,M,1223,8,4,68,25,25.0,575,644.0,638,704.0,27751
50570,TN,M,308,0,0,76,10,10.0,182,220.0,231,269.0,9150
90775,IL,M,1097,3,10,79,10,17.0,312,463.0,371,473.0,16896
186375,OR,M,1060,11,5,32,15,10.0,340,425.0,422,500.0,19213
90765,IL,F,870,0,20,64,26,20.0,356,405.0,361,420.0,17028
76128,IA,M,543,0,2,83,4,5.0,271,349.0,339,387.0,12961
28082,GA,,1063,7,2,65,15,20.0,477,529.0,526,558.0,18253
47869,AL,F,402,0,1,71,37,20.0,186,240.0,230,287.0,10573
176740,OR,M,770,3,3,47,20,30.0,228,282.0,272,318.0,12603
48487,AL,F,364,0,0,92,10,25.0,170,231.0,221,277.0,8962
2490,SC,M,620,0,2,69,3,3.0,323,358.0,348,373.0,11492
41312,FL,F,577,0,8,45,11,23.0,157,324.0,224,373.0,10497
17094,NC,female,897,0,1,60,13,15.0,454,473.0,444,479.0,15887
56787,KY,M,651,0,7,76,9,13.0,321,345.0,361,359.0,15114
164167,CA,F,2292,70,13,52,6,13.0,642,670.0,680,710.0,22186
41785,FL,F,972,12,19,10,11,17.0,316,367.0,388,462.0,20831
126959,TX,M,1035,10,3,73,11,15.0,273,386.0,356,471.0,14432
29526,GA,F,431,0,0,81,7,10.0,258,283.0,289,319.0,9791
142901,CA,F,4947,99,19,38,10,10.0,586,608.0,682,748.0,33685
105827,KS,F,351,0,2,62,12,20.0,213,245.0,225,356.0,9679
159439,CA,M,439,0,26,57,5,5.0,203,203.0,230,228.0,5774
11459,CA,M,1967,49,6,53,5,7.0,371,418.0,438,482.0,15962
129268,CO,F,952,1,1,47,6,10.0,394,407.0,436,457.0,15275
122256,TX,F,637,0,35,37,4,20.0,404,407.0,446,457.0,13216
92355,IL,M,1413,6,8,68,8,25.0,414,482.0,489,539.0,30680
59811,IN,F,360,0,1,76,15,5.0,206,266.0,252,307.0,9936
173497,HI,F,3676,91,6,68,20,5.0,683,692.0,724,722.0,23977
177017,OR,M,719,6,3,42,7,15.0,224,269.0,280,321.0,12226
15350,NC,female,1071,18,5,55,17,15.0,357,494.0,490,575.0,23527
4629,CO,M,1460,12,3,36,7,15.0,551,565.0,641,668.0,21916
162598,CA,F,2766,84,24,53,13,20.0,362,433.0,398,439.0,17063
178949,WA,male,3442,77,10,46,10,15.0,658,671.0,749,793.0,28222
189880,MN,F,528,0,2,69,8,10.0,204,271.0,243,335.0,11183
132031,NM,M,1345,3,3,18,11,23.0,609,635.0,629,678.0,29493
38111,FL,M,747,0,29,25,4,7.0,380,385.0,398,376.0,17585
21375,NC,female,498,1,0,86,20,25.0,243,284.0,285,326.0,11462
31735,FL,F,881,5,3,27,11,19.0,355,464.0,388,496.0,17641
132456,CO,F,957,9,3,49,5,7.0,319,360.0,365,400.0,13186
121165,TX,M,920,8,12,43,15,10.0,160,753.0,348,633.0,20828
175226,OR,M,693,2,0,61,7,11.0,213,248.0,232,259.0,10095
190534,CA,F,1922,44,35,45,5,6.0,284,307.0,300,332.0,9661
33383,FL,F,1473,17,10,28,7,11.0,611,647.0,649,688.0,26812
64261,IN,F,369,0,1,88,5,10.0,251,305.0,295,346.0,11275
106854,CO,F,1070,0,1,34,7,8.0,505,510.0,529,518.0,16105
115676,TX,,340,0,1,57,14,20.0,191,221.0,208,237.0,7393
60195,IN,F,684,1,2,74,13,25.0,272,321.0,298,357.0,14675
6308,SC,M,454,0,1,85,10,12.0,244,285.0,280,320.0,10904
93883,IL,M,574,0,25,69,3,4.0,289,318.0,315,363.0,11250
38812,FL,F,3772,87,17,16,14,17.0,515,661.0,647,791.0,46740
15219,NC,female,730,1,1,75,25,25.0,309,374.0,365,419.0,14673
76442,IA,M,588,0,1,67,4,5.0,332,380.0,354,405.0,11164
175659,OR,F,1465,25,9,33,7,10.0,514,638.0,589,720.0,27151
21859,NC,female,824,3,2,59,9,10.0,285,305.0,333,356.0,13339
32892,FL,M,852,1,2,41,10,10.0,443,446.0,480,497.0,16681
65740,MI,F,777,0,6,81,9,12.0,444,485.0,476,511.0,16822
117264,TX,F,532,0,5,65,12,17.0,237,404.0,297,396.0,11962
156344,CA,M,2917,93,13,53,10,10.0,625,613.0,712,709.0,23064
152816,CA,F,1990,49,12,53,15,35.0,301,326.0,389,395.0,14403
133042,ID,M,427,0,6,71,27,40.0,231,290.0,290,341.0,10388
9063,Arizona,M,844,0,7,1,9,10.0,293,336.0,333,390.0,19809
127527,TX,M,822,2,9,72,10,12.0,228,322.0,321,385.0,11594
24940,SC,F,761,2,2,62,6,15.0,396,422.0,425,464.0,15429
40520,FL,F,965,7,8,24,9,10.0,356,453.0,426,495.0,19633
101263,MO,F,150,0,1,85,6,10.0,162,197.0,198,239.0,8299
130185,CO,F,607,0,5,57,3,3.0,239,260.0,256,279.0,10199
84599,MN,F,760,0,0,66,7,11.0,469,505.0,492,544.0,17948
95208,IL,F,445,0,1,84,8,10.0,234,253.0,270,306.0,10475
129822,CO,F,1331,13,7,26,12,20.0,503,579.0,561,635.0,22045
97026,IL,F,598,0,2,73,11,10.0,371,453.0,419,487.0,16242
165378,CA,F,3997,97,16,49,10,23.0,896,915.0,919,945.0,41664
160196,CA,F,3461,90,3,67,6,10.0,404,423.0,479,514.0,17618
57052,KY,U,683,2,1,84,16,29.0,267,309.0,325,362.0,11879
144577,CA,M,5739,97,8,45,9,15.0,634,670.0,792,810.0,45680
103591,MO,M,150,0,1,90,6,3.0,202,251.0,223,258.0,8084
111708,AR,Female,502,0,2,75,9,15.0,247,298.0,292,336.0,11053
89030,IL,F,539,0,15,45,5,11.0,268,303.0,377,384.0,10905
169678,CA,F,1856,33,6,63,13,20.0,504,523.0,516,536.0,17132
95831,IL,M,301,0,0,80,10,10.0,238,354.0,267,347.0,12366
48047,AL,F,1075,6,4,41,5,6.0,511,556.0,552,590.0,20216
156378,CA,F,5000,99,9,48,11,13.0,738,963.0,797,959.0,50907
58130,KY,F,283,0,0,73,5,7.0,149,168.0,207,227.0,7466
111459,AR,Female,1054,11,2,63,13,20.0,584,644.0,652,726.0,26074
77574,WI,F,1260,24,6,79,4,5.0,252,357.0,309,404.0,17617
157536,CA,F,3009,85,12,39,12,17.0,411,455.0,493,546.0,20728
86270,SD,M,462,0,1,55,8,16.0,224,264.0,248,253.0,8866
71882,MI,F,574,0,3,72,6,14.0,299,363.0,360,420.0,17296
53213,TN,F,402,0,0,84,12,15.0,194,229.0,234,267.0,8742
121292,TX,F,557,0,30,60,13,16.0,211,188.0,221,205.0,5550
101614,MO,F,320,0,0,78,13,21.0,148,183.0,202,233.0,9379
161479,OR,F,758,0,4,53,7,11.0,407,409.0,455,457.0,17576
74183,MI,F,836,15,3,74,4,5.0,332,354.0,380,425.0,13813
53611,TN,F,468,0,0,66,8,18.25,245,308.0,294,315.0,11358
143610,CA,F,5000,99,21,34,15,5.25,569,936.0,712,932.0,52576
158534,CA,F,2541,75,16,48,24,25.0,423,486.0,454,528.0,19220
66265,MI,M,497,0,7,79,20,40.0,362,452.0,384,421.0,13649
141468,NV,M,1003,5,12,13,25,25.0,258,322.0,318,386.0,15748
121683,TX,M,770,0,8,54,20,10.0,477,522.0,522,578.0,19810
130239,CO,M,739,0,3,53,20,20.0,369,368.0,419,428.0,14453
987,GA,F,2140,59,1,48,3,3.0,773,789.0,816,850.0,33069
76585,IA,F,1282,15,2,66,4,5.0,550,637.0,607,703.0,26007
155240,CA,F,1167,4,6,21,11,15.0,211,272.0,329,406.0,16425
147841,CA,F,5626,98,20,40,30,100.0,1023,1109.0,969,1051.0,62324
140481,NM,F,636,1,4,47,8,20.0,281,311.0,295,341.0,11957
159034,CA,M,1834,23,20,46,14,21.0,442,371.0,441,420.0,11448
3933,IL,M,912,0,18,78,8,20.0,334,393.0,375,453.0,14883
167138,CA,F,2125,58,9,57,20,30.0,375,399.0,411,468.0,21196
100900,MO,F,1180,7,4,55,5,5.0,513,548.0,554,607.0,19444
161634,CA,F,669,0,28,50,8,15.0,190,198.0,214,226.0,7245
162945,CA,F,0,0,46,21,4,5.0,132,147.0,178,186.0,9308
12626,GA,F,533,0,5,48,8,9.0,301,349.0,339,386.0,11562
134005,UT,M,582,0,0,62,9,10.0,361,368.0,385,392.0,12270
176948,OR,M,480,1,2,50,17,20.0,203,217.0,202,237.0,8973
123270,TX,M,435,1,24,63,12,10.0,174,209.0,256,289.0,7881
133884,ID,F,609,1,1,34,3,50.0,250,291.0,290,323.0,10580
21815,NC,female,548,0,1,86,5,5.0,213,307.0,256,317.0,11564
56700,KY,M,447,0,1,88,12,20.0,214,280.0,265,314.0,12305
41920,FL,M,467,0,6,33,15,15.0,192,261.0,261,323.0,10376
68440,MI,M,327,0,1,48,13,15.0,232,256.0,284,325.0,12587
8013,IL,F,890,5,13,63,8,10.0,437,426.0,459,455.0,20927
12801,CA,F,2947,86,9,28,15,15.0,564,658.0,665,754.0,44438
36495,FL,F,679,0,28,11,7,10.0,192,238.0,242,321.0,13762
151730,CA,F,1522,9,3,42,5,5.0,374,485.0,453,537.0,20172
89174,IL,M,5324,95,12,45,22,20.0,1159,1500.0,1053,1217.0,95913
5123,CA,F,1878,45,9,62,5,6.0,351,439.0,389,475.0,15262
3931,IN,F,529,0,2,71,17,10.0,277,360.0,345,397.0,12618
8330,FL,F,742,9,10,0,5,5.0,239,293.0,290,356.0,18464
113354,OK,F,466,0,5,69,10,20.0,332,368.0,368,399.0,12452
164296,CA,F,911,0,8,58,5,10.0,325,358.0,330,384.0,16016
184017,WA,male,952,4,2,48,14,20.0,414,452.0,484,529.0,23125
37852,FL,M,879,1,70,17,10,20.0,235,251.0,303,327.0,9954
64170,IN,F,573,1,0,69,16,15.0,393,437.0,413,471.0,16377
152118,CA,F,1644,35,3,54,3,4.0,396,426.0,450,489.0,16298
190281,CO,F,905,3,10,37,13,25.0,215,245.0,269,331.0,10917
28786,GA,F,406,1,0,83,7,10.0,183,225.0,245,287.0,8848
45551,FL,,0,0,0,0,12,15.0,0,0.0,0,0.0,0
181931,WA,F,430,0,5,59,10,13.0,221,234.0,236,243.0,8096
45431,FL,F,492,0,10,7,15,20.0,200,244.0,243,288.0,13616
25635,GA,M,553,0,2,69,7,11.0,325,334.0,343,345.0,11881
135112,Arizona,Female,719,1,2,52,5,8.0,313,366.0,331,407.0,13050
179111,WA,male,1761,31,13,38,12,20.0,583,588.0,692,715.0,25887
65596,MI,M,587,0,2,89,4,9.0,438,466.0,438,473.0,14390
73282,MI,M,800,1,3,85,20,25.0,409,448.0,433,478.0,14218
146241,CA,M,3196,91,33,41,30,50.0,655,692.0,695,731.0,21091
60098,IN,M,789,0,1,79,9,25.0,383,434.0,412,462.0,17643
74361,MI,M,545,3,1,84,10,10.0,265,281.0,312,328.0,10786
82857,MN,M,745,1,3,76,11,10.0,326,382.0,374,428.0,15081
38580,FL,M,1144,0,29,27,14,10.0,333,443.0,436,505.0,16518
36471,FL,F,730,1,33,22,10,20.0,181,191.0,287,272.0,12098
140135,NM,F,506,2,7,72,14,20.0,191,214.0,253,273.0,8923
133029,ID,F,488,0,1,62,11,5.0,159,220.0,203,234.0,8393
161829,CA,F,1748,22,24,24,5,10.0,351,355.0,382,391.0,14059
168268,CA,F,2159,67,8,62,20,15.0,233,280.0,247,394.0,12950
19490,NC,female,739,0,5,40,10,10.0,309,402.0,405,451.0,17709
166899,CA,F,2153,60,16,46,22,35.0,320,379.0,360,397.0,15000
145982,CA,F,2051,54,10,55,33,30.0,523,545.0,543,561.0,19319
187764,Arizona,,1553,32,4,17,23,25.0,634,653.0,694,725.0,29972
171227,CA,M,986,1,5,58,7,7.0,354,389.0,369,405.0,13968
27419,GA,M,442,0,0,78,15,20.0,218,253.0,257,286.0,9399
106488,KS,F,405,0,4,59,21,26.0,241,274.0,291,349.0,11254
70722,MI,F,355,0,2,93,12,16.0,252,292.0,271,309.0,10409
187495,OK,M,922,3,2,66,14,17.0,374,442.0,449,501.0,16125
18543,NC,female,506,0,0,89,9,14.0,243,285.0,294,336.0,11973
38707,FL,M,3333,79,5,20,10,17.0,390,609.0,549,815.0,48235
138528,Arizona,M,723,0,7,42,18,26.0,265,361.0,351,485.0,17145
177960,OR,M,528,0,1,51,12,25.0,284,338.0,306,359.0,11925
97221,IL,F,418,0,0,90,11,25.0,330,343.0,381,430.0,14006
158816,CA,F,2322,76,12,48,7,11.0,469,472.0,499,498.0,18806
93713,IL,F,704,0,19,73,13,20.0,314,349.0,358,415.0,11865
135535,Arizona,Female,1060,0,5,42,6,13.0,519,602.0,559,631.0,18341
91194,IL,F,539,0,8,80,7,7.0,254,348.0,297,343.0,12966
62232,IN,F,1097,4,2,64,14,19.0,485,562.0,534,601.0,21132
91507,IL,F,1058,1,2,86,8,14.0,479,499.0,525,562.0,18116
