,id,state,gender,median_home_val,hvp1,pobc1,pobc2,avggift,target_d,median_household_income,ic2,ic3,ic4,ic5
1045,181644,WA,F,929.0,8,5,47,8,12.0,327,369.0,314,352.0,12995
1046,62585,NC,feamale,581.0,1,0,90,14,25.0,231,267.0,288,332.0,11794
1047,163354,CA,F,4313.0,98,16,54,11,10.0,748,783.0,752,811.0,27850
1048,98672,IL,M,470.0,0,1,91,4,5.0,274,313.0,282,337.0,11192
1049,190614,CO,F,1159.0,0,6,28,6,3.0,572,557.0,574,561.0,17337
1050,155607,CA,F,3152.0,81,10,45,34,38.0,853,891.0,908,950.0,35415
1051,161804,CA,M,1137.0,5,27,54,9,5.0,348,362.0,425,444.0,11621
1052,11348,FL,M,912.0,8,6,14,12,5.0,313,370.0,379,442.0,18554
1053,111380,AR,M,332.0,0,0,84,7,10.0,219,257.0,261,296.0,9763
1054,86578,ND,M,247.0,0,1,87,5,15.0,195,220.0,231,259.0,8189
1055,157904,CA,F,2190.0,63,16,43,6,6.0,611,655.0,669,709.0,23641
1056,140924,NV,M,1117.0,3,6,28,6,7.0,461,461.0,461,450.0,16614
1057,32972,FL,F,814.0,1,3,46,10,12.0,268,282.0,298,312.0,10427
1058,149541,CA,F,1814.0,27,40,43,10,10.0,328,418.0,380,410.0,10846
1059,182604,WA,F,403.0,0,8,63,20,15.0,195,288.0,237,365.0,11859
1060,103876,MO,F,613.0,0,2,64,10,20.0,264,323.0,300,357.0,12334
1061,65999,MI,M,2712.0,81,13,44,18,25.0,1022,1144.0,989,1079.0,49631
1062,104394,KS,F,958.0,8,3,45,7,10.0,467,499.0,525,582.0,18211
1063,117524,TN,F,1129.0,12,8,43,20,25.0,332,445.0,429,537.0,22706
1064,147904,CA,F,4984.0,98,24,41,12,50.0,630,702.0,734,777.0,27747
1065,105815,KS,M,452.0,0,4,62,14,20.0,270,300.0,297,324.0,11198
1066,31778,FL,M,986.0,11,2,26,20,25.0,485,495.0,530,539.0,18013
1067,112084,AR,M,655.0,3,1,31,14,14.0,215,247.0,267,305.0,12067
1068,58850,KY,M,459.0,0,0,81,3,6.0,133,195.0,237,258.0,13898
1069,185901,TX,M,674.0,2,0,57,5,10.0,317,402.0,458,553.0,19769
1070,134566,UT,F,728.0,2,2,54,10,10.0,265,304.0,315,339.0,8896
1071,185819,CA,M,4153.0,91,13,41,12,13.0,580,886.0,640,891.0,35520
1072,3985,TX,F,348.0,0,3,87,10,12.0,197,223.0,239,265.0,7978
1073,23321,SC,F,869.0,4,0,68,7,10.0,426,505.0,465,511.0,17534
1074,158978,CA,M,1876.0,24,25,46,10,15.0,393,404.0,419,450.0,11692
1075,14388,FL,M,865.0,3,7,21,6,10.0,341,387.0,392,432.0,15630
1076,12779,CA,M,666.0,1,14,47,8,10.0,213,253.0,268,288.0,8943
1077,39667,FL,M,809.0,8,10,32,13,15.0,358,389.0,411,446.0,16099
1078,163731,CA,M,4763.0,97,26,42,9,11.0,502,534.0,551,609.0,24002
1079,156457,CA,F,0.0,0,0,0,15,25.0,0,0.0,0,0.0,0
1080,100369,MO,F,987.0,1,2,76,28,28.0,296,354.0,344,412.0,17097
1081,46201,FL,M,2444.0,70,8,33,15,15.0,729,780.0,737,782.0,28668
1082,118182,TX,M,503.0,1,1,71,4,5.0,213,255.0,262,292.0,9495
1083,67,NM,F,1004.0,0,2,32,5,5.0,189,247.0,236,313.0,12667
1084,116951,TX,F,1565.0,0,9,27,6,6.0,717,780.0,704,784.0,27276
1085,160032,CA,F,872.0,0,7,62,20,25.0,294,307.0,343,356.0,12433
1086,60694,IN,F,501.0,2,2,61,20,25.0,305,374.0,354,399.0,13073
1087,80387,WI,F,331.0,0,2,90,4,5.0,154,237.0,217,273.0,10270
1088,158143,CA,M,620.0,1,2,60,12,16.0,236,270.0,279,309.0,10406
1089,25277,SC,M,747.0,0,1,35,15,17.0,369,457.0,396,488.0,18371
1090,179454,WA,F,936.0,1,22,48,9,20.0,237,304.0,257,308.0,9875
1091,145899,NC,feamale,1491.0,22,1,42,14,20.0,396,489.0,472,566.0,26286
1092,183790,WA,F,756.0,6,1,57,8,14.0,333,372.0,391,430.0,14127
1093,119538,TX,F,487.0,0,17,59,9,16.0,217,222.0,247,262.0,10468
1094,24991,SC,M,651.0,1,1,73,7,11.0,310,345.0,337,382.0,12428
1095,113501,OK,F,693.0,0,3,54,5,5.0,404,479.0,439,486.0,16698
1096,185353,CA,F,1063.0,10,26,38,3,3.0,150,148.0,206,223.0,6871
1097,72308,MI,F,609.0,0,2,87,19,46.0,403,424.0,422,466.0,14455
1098,110519,LA,M,732.0,0,1,71,10,17.0,366,374.0,432,459.0,16287
1099,124193,TX,U,439.0,0,1,72,5,6.0,268,301.0,307,341.0,10164
1100,181526,WA,F,871.0,2,2,51,9,13.0,339,355.0,363,384.0,11889
1101,2796,AK,Male,682.0,3,3,29,15,25.0,374,423.0,416,469.0,17213
1102,67954,MI,F,313.0,0,1,76,16,35.0,159,256.0,220,274.0,7661
1103,93809,IL,M,1059.0,0,15,75,7,10.0,334,513.0,392,528.0,17632
1104,109520,LA,M,687.0,0,0,79,9,15.0,257,310.0,291,328.0,10271
1105,76051,IA,M,397.0,0,2,20,14,20.0,248,270.0,296,313.0,10348
1106,145521,CA,F,2516.0,80,15,40,13,16.0,595,649.0,641,691.0,22684
1107,87533,MT,feamale,747.0,3,1,54,11,5.0,289,318.0,347,387.0,14744
1108,82026,WI,F,506.0,0,0,81,8,12.0,270,323.0,326,346.0,12940
1109,97055,IL,F,412.0,0,0,84,9,22.0,311,354.0,342,380.0,13227
1110,74701,MI,F,360.0,1,1,70,9,20.0,206,239.0,233,267.0,9463
1111,183374,WA,male,423.0,1,24,43,4,10.0,208,229.0,261,296.0,9445
1112,28565,GA,F,745.0,1,17,39,5,7.0,304,275.0,353,342.0,14465
1113,139628,NM,M,691.0,0,1,46,17,20.0,284,294.0,319,337.0,11852
1114,113686,OK,J,657.0,0,5,34,10,15.0,358,366.0,357,366.0,10889
1115,123862,TX,F,978.0,1,7,43,4,3.0,428,559.0,475,609.0,23102
1116,151629,CA,F,1586.0,10,12,32,9,15.0,308,321.0,337,369.0,11913
1117,5404,LA,U,587.0,0,0,75,17,10.0,291,302.0,317,331.0,10789
1118,150516,CA,F,3304.0,82,42,37,24,25.0,567,614.0,629,669.0,21745
1119,31911,VA,F,800.0,1,0,63,4,5.0,294,358.0,333,376.0,13480
1120,2379,MI,M,1596.0,31,3,71,10,10.0,549,603.0,631,672.0,23345
1121,151455,CA,F,2105.0,55,47,36,15,20.0,301,314.0,372,395.0,13279
1122,90499,IL,F,1480.0,25,16,51,7,10.0,560,684.0,635,718.0,22088
1123,177307,OR,F,585.0,1,4,42,9,10.0,216,266.0,255,292.0,10423
1124,65423,MI,F,1033.0,0,5,72,10,10.0,488,611.0,565,651.0,22157
1125,95800,IL,M,340.0,0,5,58,10,20.0,147,178.0,217,252.0,7173
1126,91965,IL,F,1708.0,11,21,70,12,16.0,342,413.0,374,455.0,21795
1127,104721,KS,F,1419.0,13,1,29,7,10.0,694,698.0,766,777.0,25024
1128,165177,CA,F,2698.0,89,27,49,10,5.0,563,593.0,572,599.0,18228
1129,156929,CA,U,2688.0,88,5,37,8,15.0,306,367.0,418,449.0,24944
1130,52549,TN,M,556.0,1,0,81,13,30.0,202,346.0,270,389.0,14382
1131,51706,TN,M,972.0,16,0,71,11,15.0,193,278.0,281,318.0,8716
1132,117969,TX,F,498.0,0,1,62,7,9.0,227,278.0,282,315.0,10907
1133,2235,FL,M,878.0,10,4,6,10,12.0,285,331.0,349,410.0,16534
1134,161023,CA,M,883.0,1,8,59,14,20.0,281,333.0,315,362.0,11791
1135,139887,NM,F,670.0,2,2,52,11,20.0,231,287.0,282,290.0,9443
1136,186212,NM,M,589.0,0,5,45,8,7.0,270,317.0,292,325.0,10889
1137,162759,CA,F,2620.0,82,48,36,14,18.0,481,490.0,519,523.0,16047
1138,95654,IL,M,677.0,0,2,71,10,20.0,426,466.0,442,489.0,18718
1139,101774,MO,F,464.0,0,1,64,8,8.0,164,257.0,224,285.0,9685
1140,21710,NC,M,600.0,1,2,64,9,10.0,257,308.0,292,349.0,12433
1141,65565,MI,F,707.0,0,13,73,4,10.0,282,393.0,383,474.0,15832
1142,171631,CA,F,1537.0,19,13,58,11,10.0,495,509.0,528,544.0,17689
1143,24869,SC,F,682.0,2,3,63,8,8.0,366,464.0,421,498.0,14538
1144,129846,SD,M,867.0,2,1,51,12,11.0,483,492.0,524,536.0,18757
1145,150379,CA,F,1943.0,45,12,54,20,20.0,312,353.0,355,381.0,16083
1146,36590,FL,M,1037.0,0,44,27,10,10.0,439,456.0,511,529.0,18050
1147,59744,IN,F,595.0,0,0,77,9,16.0,284,317.0,333,406.0,13860
1148,31893,IL,F,375.0,8,6,13,20,20.0,267,270.0,295,296.0,8354
1149,46884,AL,F,397.0,1,0,74,9,15.0,229,329.0,336,386.0,13233
1150,66745,MI,F,584.0,0,4,68,15,5.0,283,386.0,307,386.0,14843
1151,10709,WA,F,534.0,1,1,48,13,23.0,206,231.0,248,272.0,9104
1152,73984,MI,M,362.0,0,1,91,9,10.0,209,235.0,246,275.0,8558
1153,27597,GA,M,991.0,3,2,46,5,9.0,493,506.0,532,548.0,17344
1154,150587,CA,U,1805.0,33,11,58,10,20.0,398,394.0,441,447.0,14703
1155,187191,GA,F,2639.0,68,3,39,15,25.0,436,594.0,584,764.0,35502
1156,85357,MN,F,476.0,0,2,80,10,15.0,202,274.0,236,304.0,10581
1157,156866,CA,M,3393.0,97,6,50,20,25.0,537,553.0,589,580.0,22083
1158,164513,AE,F,0.0,0,0,0,12,50.0,0,0.0,0,0.0,0
1159,163369,CA,F,2250.0,99,44,16,6,6.0,181,159.0,192,167.0,11346
1160,551,TX,F,340.0,1,3,80,15,20.0,180,227.0,235,279.0,9343
1161,18750,NC,female,482.0,1,0,72,12,20.0,302,328.0,396,462.0,15573
1162,81277,WI,F,322.0,0,0,84,15,25.0,233,258.0,291,320.0,10317
1163,128121,TX,F,655.0,0,1,72,9,10.0,406,432.0,430,481.0,16426
1164,84199,MN,F,908.0,0,0,79,5,5.0,487,482.0,499,493.0,14526
1165,183476,WA,F,718.0,3,4,59,11,25.0,471,508.0,497,541.0,18190
1166,162994,CA,M,2750.0,75,34,20,10,10.0,252,332.0,302,392.0,19558
1167,32040,GA,M,397.0,1,0,91,9,20.0,184,219.0,237,285.0,9831
1168,65968,MI,M,1040.0,4,0,56,7,9.0,220,309.0,256,278.0,14610
1169,135896,Arizona,M,675.0,17,2,7,6,2.0,186,238.0,207,265.0,11355
1170,46461,FL,M,719.0,0,2,36,11,12.0,381,398.0,389,410.0,13552
1171,2396,FL,F,588.0,1,10,21,8,5.0,233,249.0,254,266.0,10309
1172,93500,IL,F,1053.0,0,20,73,8,10.0,368,419.0,402,465.0,15176
1173,90899,IL,F,419.0,0,0,72,12,17.0,279,295.0,296,303.0,7285
1174,116542,TX,U,481.0,1,0,79,15,20.0,172,218.0,227,264.0,9264
1175,29868,GA,F,803.0,2,3,49,20,25.0,397,407.0,432,441.0,15380
1176,171521,CA,F,886.0,6,12,58,5,6.0,318,339.0,360,388.0,12332
1177,18953,NC,female,1093.0,19,2,37,7,11.0,580,587.0,629,636.0,20815
1178,102780,MO,F,257.0,0,1,75,10,16.0,148,264.0,194,273.0,10050
1179,136372,Arizona,M,1453.0,17,10,2,25,10.0,419,426.0,486,497.0,24530
1180,19581,NC,female,821.0,0,0,64,6,25.0,427,433.0,456,475.0,15937
1181,121410,TX,M,931.0,12,10,47,15,15.0,416,636.0,543,725.0,29273
1182,99736,MO,F,496.0,0,0,87,5,20.0,330,349.0,360,390.0,13546
1183,54441,MS,female,463.0,0,0,56,12,30.0,181,231.0,227,258.0,8369
1184,144735,CA,F,5649.0,96,6,56,8,10.0,750,828.0,801,888.0,37961
1185,39257,FL,J,1093.0,2,6,30,9,25.0,364,424.0,392,441.0,15640
1186,136716,Arizona,M,852.0,0,9,14,12,25.0,344,450.0,394,498.0,19967
1187,145310,CA,F,3100.0,79,35,25,18,20.0,133,488.0,306,497.0,18262
1188,40351,FL,F,1074.0,4,5,26,28,30.0,505,524.0,528,553.0,16470
1189,43321,FL,F,1452.0,12,4,5,25,25.0,352,397.0,410,467.0,20619
1190,14009,MI,F,813.0,6,4,65,9,3.0,246,263.0,297,313.0,11406
1191,187517,TX,M,333.0,0,1,81,16,25.0,205,219.0,278,319.0,10286
1192,22924,SC,F,536.0,0,0,88,4,10.0,261,296.0,278,307.0,8438
1193,65124,MI,F,850.0,2,0,88,8,5.0,484,501.0,465,495.0,17174
1194,98437,IL,F,443.0,0,1,87,5,10.0,268,347.0,320,380.0,12966
1195,54369,MS,M,467.0,1,0,83,6,6.0,206,261.0,260,308.0,9725
1196,155856,CA,F,1207.0,8,12,46,7,10.0,284,303.0,458,488.0,19872
1197,107321,NE,M,490.0,0,2,84,3,20.0,250,299.0,288,345.0,11320
1198,139500,NM,F,805.0,0,5,49,8,20.0,207,243.0,237,289.0,10226
1199,108381,LA,M,638.0,0,19,54,15,20.0,220,243.0,255,291.0,11076
1200,129653,CO,M,1208.0,2,2,38,15,15.0,571,594.0,616,660.0,20295
1201,102795,MO,M,198.0,0,0,86,15,10.0,208,252.0,261,297.0,9961
1202,178085,OR,M,443.0,0,5,21,10,20.0,204,218.0,232,267.0,9473
1203,12819,MO,F,1284.0,35,3,74,13,20.0,410,539.0,532,642.0,24921
1204,99543,MO,M,675.0,1,1,81,5,15.0,312,352.0,343,365.0,10538
1205,65804,MI,F,668.0,0,11,75,6,10.0,272,369.0,311,391.0,17206
1206,35947,FL,F,575.0,0,17,27,7,14.0,232,259.0,255,289.0,9634
1207,152961,CA,F,2375.0,75,13,36,20,8.0,428,471.0,535,571.0,23387
1208,161129,CA,F,1091.0,9,2,62,11,20.0,330,348.0,382,397.0,14093
1209,177315,OR,M,1015.0,5,8,38,8,15.0,354,360.0,404,422.0,13340
1210,104755,KS,M,1413.0,21,3,16,8,16.0,634,665.0,727,755.0,27583
1211,147838,CA,F,3738.0,86,24,42,16,20.0,534,581.0,599,683.0,26455
1212,182748,WA,male,849.0,10,4,48,13,12.0,281,327.0,327,380.0,14308
1213,177238,OR,F,871.0,8,2,45,9,12.0,309,344.0,362,390.0,15151
1214,191138,TX,F,571.0,1,2,67,15,15.0,300,333.0,336,366.0,10689
1215,133932,WA,male,0.0,0,4,29,4,5.0,55,68.0,63,89.0,8170
1216,120608,TX,F,375.0,0,4,72,15,15.0,182,207.0,208,232.0,8256
1217,11562,CA,F,3435.0,91,26,40,32,50.0,490,546.0,560,614.0,26467
1218,87541,WA,F,466.0,0,4,61,5,5.0,211,252.0,244,289.0,10094
1219,1722,CA,M,1668.0,12,9,60,13,10.0,648,664.0,663,668.0,20187
1220,32843,FL,M,546.0,0,0,63,15,15.0,283,256.0,344,322.0,10785
1221,77439,WI,male,713.0,0,2,91,11,17.0,360,372.0,408,429.0,12547
1222,140457,NM,M,576.0,1,0,51,6,10.0,263,355.0,304,338.0,12326
1223,70144,FL,F,585.0,0,0,33,13,15.0,459,393.0,445,427.0,8656
1224,157947,CA,F,2022.0,52,14,44,4,5.0,441,534.0,496,569.0,21300
1225,137680,Arizona,Female,786.0,2,2,27,6,5.0,220,264.0,274,318.0,11624
1226,153708,CA,F,1406.0,21,21,35,15,21.0,431,536.0,453,556.0,21369
1227,27217,GA,F,503.0,1,0,84,20,15.0,239,275.0,287,324.0,10308
1228,1442,MO,F,1602.0,32,4,67,18,24.0,459,475.0,561,593.0,18855
1229,38327,FL,M,736.0,0,69,16,10,11.0,274,276.0,311,316.0,11510
1230,109287,LA,F,393.0,0,0,92,4,5.0,130,147.0,178,213.0,5559
1231,77784,WI,F,987.0,2,1,80,10,16.0,430,469.0,476,521.0,18625
1232,22098,NC,female,529.0,1,2,73,2,2.0,254,301.0,284,326.0,11595
1233,156224,CA,M,4933.0,94,14,26,26,30.0,691,736.0,762,816.0,37073
1234,169224,CA,F,1178.0,0,3,48,15,36.0,482,507.0,543,573.0,16952
1235,146341,CA,M,2397.0,77,13,47,9,20.0,409,486.0,402,459.0,16946
1236,102630,MO,M,651.0,0,0,75,3,5.0,336,415.0,395,459.0,15058
1237,119362,TX,F,1711.0,34,2,66,16,45.0,400,806.0,566,810.0,33841
1238,92962,CA,M,3663.0,87,14,52,20,20.0,749,777.0,784,818.0,27400
1239,14420,SC,F,473.0,0,0,80,8,10.0,300,319.0,333,373.0,11482
1240,157687,CA,F,4954.0,99,6,55,7,15.0,1106,1195.0,1086,1146.0,42857
1241,145436,TX,M,775.0,1,5,59,25,10.0,494,465.0,489,467.0,14903
1242,62795,IN,F,505.0,1,1,43,20,20.0,273,330.0,316,356.0,10974
1243,80153,WI,male,416.0,0,2,62,15,5.0,247,297.0,292,340.0,11789
1244,21107,NC,F,678.0,4,1,56,8,7.0,260,289.0,303,335.0,11906
1245,164551,CA,F,1158.0,3,3,64,4,3.0,369,398.0,373,386.0,11592
1246,53485,TN,F,861.0,0,6,44,7,7.0,248,314.0,278,328.0,16517
1247,25331,SC,F,407.0,0,1,79,16,22.0,157,193.0,221,260.0,7762
1248,189130,IL,M,1094.0,2,23,66,20,51.0,363,388.0,421,444.0,15967
1249,190840,IL,M,485.0,0,3,60,21,25.0,297,309.0,329,340.0,10899
1250,341,GA,F,517.0,0,0,87,11,25.0,327,375.0,389,416.0,12605
1251,109240,LA,M,445.0,1,0,96,6,7.0,180,210.0,226,256.0,7560
1252,6028,NE,M,2458.0,73,6,56,13,15.0,1178,1203.0,1095,1118.0,58088
1253,169722,CA,F,1428.0,3,29,49,25,20.0,301,277.0,322,297.0,9201
1254,91467,IL,F,693.0,1,0,81,6,8.0,407,399.0,390,386.0,11864
1255,88537,IL,M,873.0,0,4,75,3,5.0,211,291.0,251,319.0,14513
1256,162740,CA,F,2807.0,92,21,58,12,14.0,478,497.0,504,542.0,17103
1257,123622,TX,M,351.0,0,19,61,14,25.0,241,278.0,283,304.0,9113
1258,12370,CA,F,2067.0,53,10,54,450,20.0,489,534.0,540,583.0,19624
1259,91453,IL,F,999.0,12,2,80,18,21.0,411,453.0,465,496.0,15934
1260,42543,FL,M,419.0,1,8,53,8,20.0,218,243.0,277,305.0,9540
1261,89768,IL,M,962.0,1,11,69,5,11.0,327,479.0,361,465.0,14486
1262,139175,NM,F,542.0,1,2,56,11,10.0,220,252.0,272,298.0,9481
1263,83559,OK,M,780.0,1,3,36,14,10.0,278,323.0,345,414.0,14360
1264,113312,OK,F,1229.0,4,4,60,5,5.0,546,649.0,555,700.0,30054
1265,117329,TX,F,928.0,2,1,48,12,15.0,408,452.0,444,452.0,17067
1266,56674,KY,M,335.0,0,1,80,6,15.0,137,205.0,166,195.0,6927
1267,40105,FL,F,700.0,0,24,27,15,23.0,228,277.0,309,326.0,13851
1268,76914,IA,M,337.0,0,0,87,9,15.0,220,265.0,258,301.0,8147
1269,7947,MI,M,557.0,1,2,69,9,11.0,279,337.0,321,372.0,12466
1270,166350,CA,F,3333.0,94,9,50,20,25.0,690,871.0,759,913.0,37495
1271,2151,CA,M,1126.0,6,39,38,20,25.0,243,261.0,275,285.0,8614
1272,107298,NE,F,0.0,0,0,0,38,43.0,0,0.0,0,0.0,0
1273,37762,FL,M,1987.0,49,47,20,14,30.0,403,524.0,567,633.0,29344
1274,117383,TX,F,0.0,0,0,0,15,21.0,0,0.0,0,0.0,0
1275,174375,OR,F,1093.0,7,5,44,25,25.0,315,431.0,386,483.0,15130
1276,102742,MO,M,238.0,0,0,82,6,9.0,176,225.0,233,287.0,10253
1277,53793,TN,F,966.0,2,3,47,7,5.0,517,528.0,547,569.0,18463
1278,59070,KY,M,377.0,0,0,85,10,10.0,234,252.0,276,285.0,9657
1279,107279,NE,F,825.0,2,2,68,4,4.0,417,459.0,453,503.0,16332
1280,88886,IL,M,962.0,12,3,67,35,40.0,391,444.0,452,486.0,17404
1281,190552,NM,M,1082.0,2,4,24,10,7.0,482,566.0,522,609.0,22454
1282,148869,CA,M,2362.0,74,9,61,13,15.0,613,632.0,655,678.0,21179
1283,146463,CA,U,2163.0,67,7,66,4,5.0,484,522.0,537,581.0,17262
1284,85204,MN,M,359.0,1,1,85,11,20.0,168,258.0,203,269.0,9568
1285,143782,CA,M,5854.0,99,15,43,28,25.0,927,1077.0,920,993.0,45167
1286,17102,NC,female,685.0,1,0,67,5,7.0,271,314.0,339,396.0,13235
1287,190157,NC,female,603.0,4,3,84,9,15.0,173,215.0,239,329.0,12562
1288,93681,IL,M,682.0,1,0,62,12,16.0,322,359.0,297,336.0,8194
1289,105741,KS,M,581.0,1,5,65,17,20.0,295,349.0,349,402.0,13925
1290,98962,IL,F,380.0,1,1,86,11,25.0,229,277.0,299,351.0,11773
1291,32552,FL,F,1229.0,21,2,30,7,20.0,469,502.0,507,544.0,17313
1292,23465,SC,F,689.0,0,1,69,12,15.0,313,320.0,343,350.0,12601
1293,155130,CA,M,1715.0,34,10,55,4,4.5,607,619.0,647,660.0,21473
1294,15017,FL,F,762.0,7,7,13,8,18.0,254,355.0,327,411.0,17458
1295,123438,TX,F,683.0,0,6,50,6,3.0,449,471.0,484,507.0,19552
1296,178796,WA,F,1648.0,28,5,50,8,9.0,395,488.0,480,542.0,22216
1297,143790,CA,F,5907.0,99,18,26,16,15.0,1285,1340.0,1063,1144.0,91205
1298,173737,HI,M,1473.0,23,17,67,20,20.0,327,324.0,395,382.0,12051
1299,57017,FL,F,484.0,0,8,11,20,20.0,150,243.0,195,266.0,11909
1300,131551,CO,M,645.0,0,3,32,8,10.0,214,308.0,251,313.0,14783
1301,72796,MI,M,577.0,0,1,74,9,15.0,375,380.0,389,394.0,15853
1302,178498,WA,male,1642.0,30,10,32,11,15.0,275,388.0,349,485.0,19679
1303,77742,TX,F,1163.0,11,4,41,5,5.0,378,459.0,439,526.0,23408
1304,21204,NC,female,675.0,0,2,69,6,8.0,305,373.0,365,427.0,16318
1305,71146,MI,F,602.0,0,1,87,9,10.0,336,366.0,363,391.0,12418
1306,161230,CA,F,746.0,0,3,64,15,20.0,346,352.0,363,368.0,10165
1307,67712,MI,F,459.0,0,3,41,27,100.0,116,518.0,280,533.0,19070
1308,178540,WA,F,922.0,3,5,52,8,15.0,232,298.0,298,361.0,13725
1309,35306,FL,F,833.0,0,8,21,12,25.0,277,350.0,329,387.0,14317
1310,14984,MN,M,1793.0,38,1,66,14,15.0,781,796.0,832,849.0,27481
1311,53295,TN,F,470.0,0,0,80,12,15.0,235,292.0,275,318.0,8963
1312,115398,OK,F,338.0,0,0,76,5,5.0,203,254.0,242,284.0,9618
1313,24610,SC,M,420.0,0,0,90,4,4.0,225,253.0,249,285.0,9634
1314,116993,TX,M,1576.0,8,0,71,12,10.0,388,418.0,528,579.0,24013
1315,80800,WI,F,677.0,0,0,84,8,8.0,282,303.0,334,370.0,11541
1316,72757,MI,F,559.0,0,1,85,11,21.0,344,361.0,378,403.0,13072
1317,38642,FL,M,731.0,4,24,33,15,10.0,350,385.0,401,432.0,13977
1318,179293,WA,male,1196.0,4,3,49,10,10.0,327,406.0,382,456.0,16530
1319,79427,WI,F,718.0,0,1,80,8,10.0,410,443.0,425,462.0,14721
1320,99813,MO,M,460.0,0,0,72,11,20.0,223,265.0,257,297.0,9579
1321,368,CA,M,2257.0,78,8,50,6,10.0,485,541.0,488,523.0,17885
1322,129200,CO,F,726.0,0,3,37,9,14.0,370,426.0,388,406.0,13631
1323,171215,CA,M,1327.0,8,6,54,11,17.0,397,409.0,435,442.0,15850
1324,41222,FL,M,956.0,3,2,33,11,20.0,348,344.0,412,417.0,13177
1325,44410,FL,M,565.0,0,3,31,6,8.0,154,163.0,180,193.0,6724
1326,175057,OR,M,987.0,1,3,45,12,19.0,361,440.0,400,485.0,18610
1327,83959,MN,F,1138.0,1,3,71,9,16.0,545,613.0,602,672.0,23589
1328,35877,FL,F,535.0,1,3,32,4,5.0,226,236.0,250,265.0,9934
1329,96763,IL,F,427.0,0,1,72,10,20.0,71,141.0,121,253.0,6671
1330,144691,CA,M,5806.0,99,10,46,20,20.0,778,871.0,830,896.0,50987
1331,180805,WA,F,1413.0,22,13,46,6,20.0,306,329.0,397,435.0,18792
1332,180050,WA,F,1180.0,4,8,54,12,25.0,333,385.0,414,464.0,20815
1333,111592,AR,M,318.0,0,9,83,17,16.0,53,105.0,113,152.0,3748
1334,66087,MI,F,554.0,0,4,69,7,20.0,414,424.0,432,445.0,15267
1335,121554,TX,F,1900.0,43,16,38,5,6.0,404,582.0,498,664.0,34592
1336,137429,Arizona,M,866.0,1,4,0,25,25.0,387,453.0,428,491.0,24381
1337,127171,TX,F,1223.0,22,1,62,9,15.0,313,419.0,444,538.0,17822
1338,167517,CA,F,2324.0,64,13,64,10,25.0,374,404.0,445,484.0,14229
1339,14386,MO,F,2528.0,53,4,44,24,10.0,439,591.0,542,686.0,32768
1340,184011,WA,F,1183.0,26,0,52,37,25.0,217,528.0,379,628.0,24703
1341,121967,TX,M,655.0,0,40,41,8,15.0,318,315.0,328,324.0,8044
1342,20194,NC,female,399.0,0,0,79,6,10.0,211,259.0,249,295.0,9617
1343,84967,MN,M,418.0,0,0,88,10,15.0,190,290.0,244,403.0,13707
1344,93684,IL,M,595.0,0,2,63,8,11.0,385,394.0,406,419.0,12802
1345,92802,IL,M,0.0,0,0,0,11,10.0,0,0.0,0,0.0,0
1346,24900,SC,F,548.0,2,0,72,11,25.0,289,327.0,340,388.0,11933
1347,121926,TX,F,1125.0,0,2,55,10,20.0,227,287.0,246,279.0,15743
1348,12003,CA,F,3626.0,96,9,45,12,20.0,749,785.0,795,838.0,30685
1349,7852,NE,F,503.0,0,0,61,8,10.0,261,267.0,290,308.0,9917
1350,111137,AR,Female,545.0,1,0,59,17,21.0,257,265.0,301,301.0,10669
1351,47688,AL,F,455.0,1,0,84,12,10.0,257,350.0,321,389.0,13452
1352,25576,GA,M,1201.0,3,3,52,7,21.0,317,408.0,426,507.0,19960
1353,127392,TX,M,592.0,0,0,53,16,23.0,188,406.0,240,359.0,14406
1354,77495,WI,F,614.0,1,1,88,7,10.0,340,388.0,377,428.0,14439
1355,87210,MT,female,423.0,0,2,75,11,20.0,256,296.0,295,344.0,10311
1356,93218,IL,M,302.0,0,11,67,11,10.0,208,216.0,207,203.0,5668
1357,184974,AK,F,1157.0,8,8,33,7,10.0,365,514.0,448,559.0,21892
1358,136768,CA,F,2312.0,63,7,44,6,2.0,456,516.0,531,589.0,21372
1359,42724,FL,M,440.0,0,3,41,9,25.0,164,186.0,220,254.0,8444
1360,82313,MN,F,569.0,1,1,84,9,15.0,276,315.0,317,350.0,12795
1361,132820,WY,F,680.0,1,3,39,9,15.0,353,393.0,406,457.0,14347
1362,51683,TN,M,690.0,1,5,57,5,5.0,194,371.0,263,411.0,13120
1363,93538,IL,F,438.0,17,0,58,20,36.0,159,146.0,165,156.0,3975
1364,145407,CA,F,2166.0,68,8,52,8,10.0,415,402.0,457,445.0,16471
1365,55553,MS,M,394.0,0,0,89,25,20.0,188,220.0,227,252.0,8350
1366,58447,KY,F,630.0,0,8,55,9,10.0,300,327.0,321,361.0,13719
1367,159424,CA,M,3276.0,92,15,40,25,75.0,358,478.0,436,555.0,23535
1368,34649,FL,F,1171.0,9,5,20,5,7.0,483,512.0,544,570.0,19553
1369,50154,TN,M,1103.0,3,2,74,15,15.0,467,503.0,497,524.0,17130
1370,77432,WI,male,673.0,0,2,88,11,15.0,293,335.0,296,348.0,12900
1371,152821,CA,F,1633.0,8,9,13,5,11.0,286,318.0,306,351.0,16765
1372,57964,KY,M,428.0,4,1,71,9,12.0,166,304.0,240,334.0,13608
